,sessionStepId,session.sessionId,steps.stepId,steps.filePath,steps.stepCategory,steps.prompt,start_time_groundtruth,end_time_groundtruth,session.sessionScriptId,steps.name,steps.sequenceNumber,steps.elicitType,session.language,sessionId,stepId,RatePhonationStepMaxVoicedDuration,RatePhonationStepMaxVoicedDurationNoAmbient,RatePhonationStepPauseCount,RatePhonationStepPauseCountNoAmbient,RatePhonationStepPauseMean,RatePhonationStepPauseMeanNoAmbient,RatePhonationStepPausePercent,RatePhonationStepPausePercentNoAmbient,RatePhonationStepSpeechEndTime,RatePhonationStepSpeechEndTimeNoAmbient,RatePhonationStepSpeechStartTime,RatePhonationStepSpeechStartTimeNoAmbient,RatePhonationStepSpeechTotalDuration,RatePhonationStepSpeechTotalDurationNoAmbient,RatePhonationStepTotalVoicedDuration,RatePhonationStepTotalVoicedDurationNoAmbient,RateSentenceStepArticulationSpeed,RateSentenceStepArticulationSpeedNoAmbient,RateSentenceStepMaxVoicedDuration,RateSentenceStepMaxVoicedDurationNoAmbient,RateSentenceStepPauseCount,RateSentenceStepPauseCountNoAmbient,RateSentenceStepPauseMean,RateSentenceStepPauseMeanNoAmbient,RateSentenceStepPausePercent,RateSentenceStepPausePercentNoAmbient,RateSentenceStepSpeechEndTime,RateSentenceStepSpeechEndTimeNoAmbient,RateSentenceStepSpeechSpeed,RateSentenceStepSpeechSpeedNoAmbient,RateSentenceStepSpeechStartTime,RateSentenceStepSpeechStartTimeNoAmbient,RateSentenceStepTotalSpeechDuration,RateSentenceStepTotalSpeechDurationNoAmbient,RateSentenceStepTotalVoicedDuration,RateSentenceStepTotalVoicedDurationNoAmbient,asr_engine_aws,asr_start_time_aws,asr_end_time_aws,transcript_aws,asr_engine_google,asr_start_time_google,asr_end_time_google,transcript_google
164,5022-001008-11-20180823-0720-10,5022-001008-11-20180823-0720,10,/home/prad/datasets/phonation_data/5022-001008-11-20180823-0720-10.wav,phonation,"Say ""aaah""",0.17586,27.0054,vad_analysis,10,10,speech,en-us,5022-001008-11-20180823-0720,10.0,27.105,4.425000000000002,0.0,14.0,0.0,0.3921428571428575,0.0,0.2377791188895599,27.2775,25.095,0.1724999999999998,0.24,27.105,24.855,27.105,18.94499999999999,,,27.12,4.275,0.0,14.0,0.0,0.7274999999999998,0.0,0.3848666303756123,27.2775,27.78,,,0.1575000000000002,0.225,27.12,27.555,27.12,16.950000000000006,aws,0.04,27.05,Oh. Oh. Uh huh. Mm.,google,,,
165,5022-002063-08-20180627-1114-10,5022-002063-08-20180627-1114,10,/home/prad/datasets/phonation_data/5022-002063-08-20180627-1114-10.wav,phonation,"Say ""aaah""",0.38808,24.784370000000006,vad_analysis,10,10,speech,en-us,5022-002063-08-20180627-1114,10.0,24.345,1.739999999999999,0.0,22.0,0.0,0.6934090909090911,0.0,0.6577805331680099,24.7291875,24.615,0.3841875000000004,0.42,24.345,24.195,24.345,8.28,,,24.36000000000001,6.0900000000000025,0.0,10.0,0.0,0.5820000000000005,0.0,0.2527881040892194,24.7441875,24.63,,,0.3841875000000004,0.42,24.36000000000001,24.21,24.36000000000001,18.09,aws,0.44,4.31,Uh huh.,google,,,
166,5022-001051-10-20180710-1116-10,5022-001051-10-20180710-1116,10,/home/prad/datasets/phonation_data/5022-001051-10-20180710-1116-10.wav,phonation,"Say ""aaah""",0.0,12.32956,vad_analysis,10,10,speech,en-us,5022-001051-10-20180710-1116,10.0,12.314999999999998,11.97,0.0,1.0,0.0,0.2700000000000013,0.0,0.0244200244200243,12.3223125,12.285,0.0073125000000002,0.0,12.314999999999998,12.285,12.314999999999998,11.985,,,12.314999999999998,9.45,0.0,1.0,0.0,0.6600000000000001,0.0,0.057934508816121,12.3223125,11.91,,,0.0073125000000002,0.0,12.314999999999998,11.91,12.314999999999998,11.22,aws,4.42,18.16,a O A.,google,,,
167,5022-001010-03-20180109-1137-10,5022-001010-03-20180109-1137,10,/home/prad/datasets/phonation_data/5022-001010-03-20180109-1137-10.wav,phonation,"Say ""aaah""",0.22338,18.59273,vad_analysis,10,10,speech,en-us,5022-001010-03-20180109-1137,10.0,18.555000000000003,18.36,0.0,0.0,0.0,0.0,0.0,0.0,18.82681250000001,18.615,0.2718125000000002,0.255,18.555000000000003,18.36,18.555000000000003,18.36,,,18.555000000000003,7.109999999999999,0.0,2.0,0.0,4.74,0.0,0.5340050377833754,18.82681250000001,18.195,,,0.2718125000000002,0.33,18.555000000000003,17.865000000000006,18.555000000000003,8.325,aws,0.14,19.16,"Hmm, a",google,,,
168,5022-002065-14-20181023-1210-10,5022-002065-14-20181023-1210,10,/home/prad/datasets/phonation_data/5022-002065-14-20181023-1210-10.wav,phonation,"Say ""aaah""",0.62188,20.63778,vad_analysis,10,10,speech,en-us,5022-002065-14-20181023-1210,10.0,19.845,19.92,0.0,0.0,0.0,0.0,0.0,0.0,20.4786875,20.55,0.6336874999999997,0.63,19.845,19.92,19.845,19.92,,,19.845,13.095,0.0,3.0,0.0,0.9199999999999994,0.0,0.1457055214723927,20.4786875,20.205,,,0.6336874999999997,0.645,19.845,19.56,19.845,16.709999999999994,aws,0.54,20.75,Uh huh.,google,,,
169,5022-002061-29-20180416-1008-10,5022-002061-29-20180416-1008,10,/home/prad/datasets/phonation_data/5022-002061-29-20180416-1008-10.wav,phonation,"Say ""aaah""",1.22327,10.34827,vad_analysis,10,10,speech,en-us,5022-002061-29-20180416-1008,10.0,9.465,9.45,0.0,2.0,0.0,0.3075000000000001,0.0,0.0640113798008533,10.6995,11.775,1.2345000000000006,1.23,9.465,10.545,9.465,9.87,,,9.45,9.45,0.0,0.0,0.0,0.0,0.0,0.0,10.6995,10.71,,,1.2495000000000005,1.26,9.45,9.45,9.45,9.45,aws,0.54,14.08,"Uh oh, yes.",google,,,
170,5022-002061-03-20170911-1118-10,5022-002061-03-20170911-1118,10,/home/prad/datasets/phonation_data/5022-002061-03-20170911-1118-10.wav,phonation,"Say ""aaah""",0.65193,9.3162,vad_analysis,10,10,speech,en-us,5022-002061-03-20170911-1118,10.0,8.625,8.565,0.0,0.0,0.0,0.0,0.0,0.0,9.2728125,9.225,0.6478124999999997,0.66,8.625,8.565,8.625,8.565,,,8.64,7.949999999999997,1.0,0.0,0.8249999999999993,0.0,0.0846953937592866,0.0,10.7428125,8.61,,,0.6478124999999997,0.66,10.095,7.949999999999997,9.24,7.949999999999997,aws,0.44,5.05,Ohh! Ah!,google,,,
171,5022-001055-05-20180418-0920-10,5022-001055-05-20180418-0920,10,/home/prad/datasets/phonation_data/5022-001055-05-20180418-0920-10.wav,phonation,"Say ""aaah""",0.40794,11.28731,vad_analysis,10,10,speech,en-us,5022-001055-05-20180418-0920,10.0,11.085,11.745,0.0,0.0,0.0,0.0,0.0,0.0,11.47275,12.165,0.3877500000000005,0.42,11.085,11.745,11.085,11.745,,,11.085,7.65,0.0,1.0,0.0,0.5399999999999996,0.0,0.0527777777777778,11.47275,11.445,,,0.3877500000000005,0.645,11.085,10.8,11.085,10.23,aws,0.0,12.96,"Oh, a",google,11.6,12.5,Is it good enough?
172,5022-002066-08-20180517-1051-10,5022-002066-08-20180517-1051,10,/home/prad/datasets/phonation_data/5022-002066-08-20180517-1051-10.wav,phonation,"Say ""aaah""",0.92101,21.1773,vad_analysis,10,10,speech,en-us,5022-002066-08-20180517-1051,10.0,20.145,20.145,0.0,1.0,0.0,1.5300000000000011,0.0,0.0716747070985528,21.0775,22.68,0.9325,0.915,20.145,21.765,20.145,20.205,,,20.145,17.715,0.0,1.0,0.0,1.1699999999999982,0.0,0.0621600621600621,21.0775,20.25,,,0.9325,0.945,20.145,19.305,20.145,18.105,aws,0.74,22.75,"Oh, yeah.",google,,,
173,5022-001001-05-20181022-0822-10,5022-001001-05-20181022-0822,10,/home/prad/datasets/phonation_data/5022-001001-05-20181022-0822-10.wav,phonation,"Say ""aaah""",0.5008600000000001,5.614669999999999,vad_analysis,10,10,speech,en-us,5022-001001-05-20181022-0822,10.0,6.15,4.9350000000000005,1.0,3.0,0.1050000000000004,0.3499999999999999,0.0186335403726707,0.1696428571428572,7.730437500000002,7.275,0.4854375000000002,0.555,7.245000000000001,6.7200000000000015,7.110000000000001,5.58,,,7.23,4.95,0.0,1.0,0.0,0.54,0.0,0.0979381443298969,7.730437500000002,6.375,,,0.5004374999999999,0.555,7.23,5.82,7.23,5.25,aws,0.44,7.76,"Ah, uh",google,,,
174,5022-001042-06-20180726-1305-10,5022-001042-06-20180726-1305,10,/home/prad/datasets/phonation_data/5022-001042-06-20180726-1305-10.wav,phonation,"Say ""aaah""",0.6017,7.50885,vad_analysis,10,10,speech,en-us,5022-001042-06-20180726-1305,10.0,6.8100000000000005,6.84,0.0,1.0,0.0,0.7800000000000002,0.0,0.1042471042471043,7.428000000000001,8.385,0.6180000000000003,0.615,6.8100000000000005,7.77,6.8100000000000005,6.959999999999999,,,7.83,6.795,0.0,0.0,0.0,0.0,0.0,0.0,8.448,7.41,,,0.6180000000000003,0.615,7.83,6.795,7.83,6.795,aws,1.04,13.85,"Oh, oh!",google,,,
175,5022-001008-11-20180921-0912-10,5022-001008-11-20180921-0912,10,/home/prad/datasets/phonation_data/5022-001008-11-20180921-0912-10.wav,phonation,"Say ""aaah""",0.38427,13.50626,vad_analysis,10,10,speech,en-us,5022-001008-11-20180921-0912,10.0,13.335,10.11,0.0,1.0,0.0,0.2550000000000008,0.0,0.0248691099476441,13.704875,12.0,0.3698750000000004,0.54,13.335,11.46,13.335,11.175,,,13.605,9.48,0.0,1.0,0.0,0.870000000000001,0.0,0.0783289817232374,13.974875,12.015,,,0.3698750000000004,0.525,13.605,11.49,13.605,10.590000000000002,aws,0.04,14.09,"Oh Oh, Mhm.",google,,,
176,5022-001008-11-20180523-0907-10,5022-001008-11-20180523-0907,10,/home/prad/datasets/phonation_data/5022-001008-11-20180523-0907-10.wav,phonation,"Say ""aaah""",1.3076,20.64641,vad_analysis,10,10,speech,en-us,5022-001008-11-20180523-0907,10.0,19.35,8.745,0.0,9.0,0.0,0.3416666666666668,0.0,0.18218954248366,20.64275,19.68,1.2927499999999998,1.32,19.35,18.36,19.35,15.015000000000002,,,19.35,4.23,1.0,6.0,0.3899999999999997,0.6550000000000001,0.0209111277072442,0.2302521008403364,20.64275,19.17,,,0.5577500000000004,1.32,20.085,17.85,19.665,13.739999999999997,aws,1.14,20.85,"Oh, uh",google,,,
177,5022-001041-01-20171204-1032-10,5022-001041-01-20171204-1032,10,/home/prad/datasets/phonation_data/5022-001041-01-20171204-1032-10.wav,phonation,"Say ""aaah""",1.16986,13.8015,vad_analysis,10,10,speech,en-us,5022-001041-01-20171204-1032,10.0,11.189999999999998,8.655,1.0,4.0,0.1950000000000002,0.46875,0.0175438596491229,0.1679292929292931,13.9896875,13.05,1.1646874999999994,1.17,12.825,11.88,12.599999999999998,9.884999999999998,,,13.185,8.55,0.0,1.0,0.0,0.6000000000000014,0.0,0.0677419354838708,14.334687499999998,10.47,,,1.1496874999999998,1.17,13.185,9.3,13.185,8.670000000000002,aws,6.39,9.2,Oh!,google,,,
178,5022-001067-09-20180905-0853-10,5022-001067-09-20180905-0853,10,/home/prad/datasets/phonation_data/5022-001067-09-20180905-0853-10.wav,phonation,"Say ""aaah""",0.8194299999999999,25.74675,vad_analysis,10,10,speech,en-us,5022-001067-09-20180905-0853,10.0,24.75,24.72,0.0,0.0,0.0,0.0,0.0,0.0,25.5919375,25.56,0.8419374999999998,0.84,24.75,24.72,24.75,24.72,,,24.75,15.78,0.0,2.0,0.0,0.4950000000000005,0.0,0.043343653250774,25.5919375,25.14,,,0.8419374999999998,0.915,24.75,24.225,24.75,23.175,aws,0.64,13.23,Uh oh.,google,,,
179,5022-002061-09-20170907-1309-10,5022-002061-09-20170907-1309,10,/home/prad/datasets/phonation_data/5022-002061-09-20170907-1309-10.wav,phonation,"Say ""aaah""",0.90547,23.69257,vad_analysis,10,10,speech,en-us,5022-002061-09-20170907-1309,10.0,22.71,22.695,0.0,0.0,0.0,0.0,0.0,0.0,23.618875,23.61,0.908875,0.915,22.71,22.695,22.71,22.695,,,22.71,7.214999999999997,0.0,6.0,0.0,0.8800000000000003,0.0,0.2524271844660196,23.618875,22.545,,,0.908875,0.915,22.71,21.63000000000001,22.71,16.169999999999998,aws,0.74,9.64,Uh huh.,google,,,
180,5022-034098-37-20190128-1654-10,5022-034098-37-20190128-1654,10,/home/prad/datasets/phonation_data/5022-034098-37-20190128-1654-10.wav,phonation,"Say ""aaah""",0.72292,12.22855,vad_analysis,10,10,speech,en-us,5022-034098-37-20190128-1654,10.0,11.46,0.6900000000000001,0.0,2.0,0.0,1.3125,0.0,0.6754716981132075,12.197125,4.74,0.7371249999999998,0.765,11.46,3.975,11.46,1.29,,,11.46,,0.0,,0.0,,0.0,,12.197125,,,,0.7371249999999998,,11.46,,11.46,,aws,0.64,10.98,Uh huh. Yeah.,google,,,
181,5022-034098-04-20181030-1613-10,5022-034098-04-20181030-1613,10,/home/prad/datasets/phonation_data/5022-034098-04-20181030-1613-10.wav,phonation,"Say ""aaah""",0.06261,20.681420000000006,vad_analysis,10,10,speech,en-us,5022-034098-04-20181030-1613,10.0,20.52,20.475,2.0,2.0,0.7724999999999973,1.1400000000000006,0.0685458039718128,0.0994897959183675,23.4740625,23.58,0.0590624999999995,0.06,23.41500000000001,23.52,21.81000000000001,21.18,,,20.535,11.265,2.0,4.0,0.7724999999999973,2.115000000000001,0.0684580934101086,0.3673731535003213,23.48906250000001,23.43,,,0.0440624999999998,0.075,23.445000000000004,23.355,21.84000000000001,14.774999999999997,aws,0.0,18.96,000!,google,,,
182,5022-002063-03-20180306-1012-10,5022-002063-03-20180306-1012,10,/home/prad/datasets/phonation_data/5022-002063-03-20180306-1012-10.wav,phonation,"Say ""aaah""",0.0,29.814,vad_analysis,10,10,speech,en-us,5022-002063-03-20180306-1012,10.0,29.70000000000001,20.415,0.0,1.0,0.0,0.254999999999999,0.0,0.0095862764883955,29.717562500000003,29.745,0.0175624999999999,0.015,29.70000000000001,29.73,29.70000000000001,29.445,,,29.70000000000001,7.664999999999999,0.0,11.0,0.0,1.045909090909091,0.0,0.4031681144609095,29.717562500000003,29.4,,,0.0175624999999999,0.045,29.70000000000001,29.355,29.70000000000001,17.52,aws,,,,google,,,
183,5022-001008-13-20180821-0747-10,5022-001008-13-20180821-0747,10,/home/prad/datasets/phonation_data/5022-001008-13-20180821-0747-10.wav,phonation,"Say ""aaah""",1.54327,19.10958,vad_analysis,10,10,speech,en-us,5022-001008-13-20180821-0747,10.0,10.305,10.08,3.0,1.0,0.22,0.3900000000000005,0.0386697602474862,0.0242005185825411,20.1355,18.93,0.7404999999999995,1.575,19.395,17.355,18.645000000000003,16.935,,,17.55,7.575000000000001,2.0,3.0,0.3075000000000001,0.4750000000000002,0.0348567002323778,0.0879025239338553,20.1055,18.87,,,0.7404999999999995,1.635,19.365,17.235,18.69,15.720000000000002,aws,1.44,19.15,Uh huh. You all right?,google,,,
184,5022-001010-01-20171219-0839-10,5022-001010-01-20171219-0839,10,/home/prad/datasets/phonation_data/5022-001010-01-20171219-0839-10.wav,phonation,"Say ""aaah""",0.16684,29.05353,vad_analysis,10,10,speech,en-us,5022-001010-01-20171219-0839,10.0,20.22,20.1,2.0,2.0,3.2925,3.5175,0.2301298701298702,0.2466110531803962,29.021625,28.965,0.1466250000000002,0.195,28.875,28.77,22.23,21.675,,,20.235,19.965,3.0,1.0,1.975,7.635,0.2080954852101712,0.2678197064989519,29.036625,28.845,,,0.1316250000000005,0.225,28.905,28.62,22.89,20.954999999999995,aws,0.04,7.33,"uh, sorry. Go ahead. Go ahead.",google,1.0,4.7,ah Sorry.
185,5022-002061-21-20171113-1038-10,5022-002061-21-20171113-1038,10,/home/prad/datasets/phonation_data/5022-002061-21-20171113-1038-10.wav,phonation,"Say ""aaah""",0.55053,30.023000000000003,vad_analysis,10,10,speech,en-us,5022-002061-21-20171113-1038,10.0,29.385,29.415,0.0,0.0,0.0,0.0,0.0,0.0,29.9206875,29.985,0.5356874999999999,0.57,29.385,29.415,29.385,29.415,,,29.385,9.015,0.0,13.0,0.0,0.9069230769230768,0.0,0.4249084249084248,29.9206875,29.22,,,0.5356874999999999,0.555,29.385,28.665,29.385,16.485000000000007,aws,0.54,22.5,a a.,google,,,
186,5022-002066-13-20180912-0653-10,5022-002066-13-20180912-0653,10,/home/prad/datasets/phonation_data/5022-002066-13-20180912-0653-10.wav,phonation,"Say ""aaah""",0.58936,22.55222,vad_analysis,10,10,speech,en-us,5022-002066-13-20180912-0653,10.0,21.915,21.81,1.0,0.0,0.75,0.0,0.0332268370607029,0.0,24.070875,22.425,0.5958749999999995,0.615,23.475,21.81,22.695,21.81,,,21.9,11.55,1.0,4.0,0.7650000000000006,0.6600000000000001,0.0338874680306906,0.1268090971743624,24.070875,22.41,,,0.6108750000000001,0.645,23.46,21.765,22.665,19.00500000000001,aws,0.44,24.25,"Oh, Mm.",google,,,
187,5022-031089-12-20181023-0333-10,5022-031089-12-20181023-0333,10,/home/prad/datasets/phonation_data/5022-031089-12-20181023-0333-10.wav,phonation,"Say ""aaah""",0.96001,15.85978,vad_analysis,10,10,speech,en-us,5022-031089-12-20181023-0333,10.0,13.815,14.205,0.0,2.0,0.0,0.3900000000000005,0.0,0.0553907022749751,14.783437500000002,16.14,0.9684375000000004,0.975,13.815,15.165,13.815,14.325000000000005,,,14.55,5.31,0.0,3.0,0.0,0.4000000000000004,0.0,0.0911983032873806,15.5184375,15.105,,,0.9684375000000004,0.96,14.55,14.145,14.55,12.855,aws,0.84,16.35,uh,google,,,
188,5022-034098-17-20181227-1643-10,5022-034098-17-20181227-1643,10,/home/prad/datasets/phonation_data/5022-034098-17-20181227-1643-10.wav,phonation,"Say ""aaah""",0.8978700000000001,15.2371,vad_analysis,10,10,speech,en-us,5022-034098-17-20181227-1643,10.0,14.325000000000005,14.22,0.0,0.0,0.0,0.0,0.0,0.0,15.207687500000002,15.12,0.8826874999999998,0.9,14.325000000000005,14.22,14.325000000000005,14.22,,,14.325000000000005,13.515,0.0,0.0,0.0,0.0,0.0,0.0,15.207687500000002,14.415,,,0.8826874999999998,0.9,14.325000000000005,13.515,14.325000000000005,13.515,aws,0.74,15.35,Uh oh. Uh,google,,,
189,5022-061079-07-20181017-1705-10,5022-061079-07-20181017-1705,10,/home/prad/datasets/phonation_data/5022-061079-07-20181017-1705-10.wav,phonation,"Say ""aaah""",0.69003,8.76261,vad_analysis,10,10,speech,en-us,5022-061079-07-20181017-1705,10.0,8.04,6.75,1.0,1.0,0.1949999999999994,0.2849999999999992,0.025817555938038,0.0397727272727273,8.722125,8.64,0.0071249999999993,0.72,8.715,7.920000000000001,8.489999999999998,7.605,,,8.7,5.0550000000000015,0.0,3.0,0.0,0.8449999999999999,0.0,0.3234750462107208,8.707125,8.115,,,0.0071249999999993,0.0,8.7,8.115,8.7,5.490000000000001,aws,0.54,8.85,Uhh! Uh,google,,,
190,5022-001011-03-20180524-1009-10,5022-001011-03-20180524-1009,10,/home/prad/datasets/phonation_data/5022-001011-03-20180524-1009-10.wav,phonation,"Say ""aaah""",1.31914,16.7286,vad_analysis,10,10,speech,en-us,5022-001011-03-20180524-1009,10.0,14.835,15.3,1.0,0.0,0.1500000000000021,0.0,0.011787819253438,0.0,16.611250000000002,16.65,1.3412499999999996,1.35,15.270000000000003,15.3,15.090000000000003,15.3,,,15.315,14.43,0.0,1.0,0.0,0.6449999999999978,0.0,0.044378698224852,16.65625,16.575,,,1.3412499999999996,1.365,15.315,15.21,15.315,14.535,aws,0.34,16.24,Okay. 00,google,,,
191,5022-001051-09-20180621-1144-10,5022-001051-09-20180621-1144,10,/home/prad/datasets/phonation_data/5022-001051-09-20180621-1144-10.wav,phonation,"Say ""aaah""",0.39211,13.65844,vad_analysis,10,10,speech,en-us,5022-001051-09-20180621-1144,10.0,6.9899999999999975,13.14,1.0,0.0,0.1349999999999998,0.0,0.0129870129870131,0.0,13.134625000000002,13.545,0.4296250000000006,0.405,12.705000000000002,13.14,12.54,13.14,,,13.170000000000002,5.925,0.0,3.0,0.0,0.9899999999999995,0.0,0.2408500590318773,13.599625,13.125,,,0.4296250000000006,0.42,13.170000000000002,12.705,13.170000000000002,9.645,aws,0.94,11.17,Ah.,google,,,
192,5022-001011-03-20180822-0722-10,5022-001011-03-20180822-0722,10,/home/prad/datasets/phonation_data/5022-001011-03-20180822-0722-10.wav,phonation,"Say ""aaah""",1.4143,13.08538,vad_analysis,10,10,speech,en-us,5022-001011-03-20180822-0722,10.0,10.634999999999998,11.01,0.0,0.0,0.0,0.0,0.0,0.0,12.0633125,12.42,1.4283124999999997,1.41,10.634999999999998,11.01,10.634999999999998,11.01,,,10.634999999999998,10.23,0.0,0.0,0.0,0.0,0.0,0.0,12.0633125,11.655,,,1.4283124999999997,1.425,10.634999999999998,10.23,10.634999999999998,10.23,aws,1.24,13.15,Oh!,google,,,
193,5022-034098-37-20180927-1747-10,5022-034098-37-20180927-1747,10,/home/prad/datasets/phonation_data/5022-034098-37-20180927-1747-10.wav,phonation,"Say ""aaah""",0.87516,14.2837,vad_analysis,10,10,speech,en-us,5022-034098-37-20180927-1747,10.0,13.305,1.035,0.0,0.0,0.0,0.0,0.0,0.0,14.200937499999998,1.965,0.8959374999999996,0.93,13.305,1.035,13.305,1.035,,,13.32,6.18,0.0,5.0,0.0,1.0589999999999995,0.0,0.3801047120418847,14.2159375,15.195,,,0.8959374999999996,0.87,13.32,14.325,13.32,8.880000000000003,aws,0.74,14.26,"Oh, e um",google,,,
194,5022-031089-08-20180924-0626-10,5022-031089-08-20180924-0626,10,/home/prad/datasets/phonation_data/5022-031089-08-20180924-0626-10.wav,phonation,"Say ""aaah""",0.4854600000000001,8.165989999999999,vad_analysis,10,10,speech,en-us,5022-031089-08-20180924-0626,10.0,7.604999999999999,7.5,0.0,2.0,0.0,1.2074999999999996,0.0,0.2451708766716197,8.1003125,10.59,0.4953124999999998,0.495,7.604999999999999,10.095,7.604999999999999,7.619999999999999,,,7.619999999999999,6.78,0.0,0.0,0.0,0.0,0.0,0.0,8.1003125,7.245,,,0.4803125000000002,0.465,7.619999999999999,6.78,7.619999999999999,6.78,aws,0.34,10.75,Uh huh. Uh huh.,google,,,
195,5022-002060-14-20180619-1117-10,5022-002060-14-20180619-1117,10,/home/prad/datasets/phonation_data/5022-002060-14-20180619-1117-10.wav,phonation,"Say ""aaah""",0.5241600000000001,21.9804,vad_analysis,10,10,speech,en-us,5022-002060-14-20180619-1117,10.0,21.18,21.345,0.0,0.0,0.0,0.0,0.0,0.0,21.6819375,21.87,0.5019375000000004,0.525,21.18,21.345,21.18,21.345,,,21.45,8.715,0.0,4.0,0.0,1.5187500000000005,0.0,0.3834726090993504,21.9519375,16.68,,,0.5019375000000004,0.525,21.45,16.155,21.45,9.959999999999996,aws,0.44,22.06,Uh huh. Uh huh.,google,,,
196,5022-061079-07-20181024-1550-10,5022-061079-07-20181024-1550,10,/home/prad/datasets/phonation_data/5022-061079-07-20181024-1550-10.wav,phonation,"Say ""aaah""",0.78232,7.14168,vad_analysis,10,10,speech,en-us,5022-061079-07-20181024-1550,10.0,1.919999999999999,6.15,3.0,0.0,0.25,0.0,0.1728395061728397,0.0,4.87175,6.945,0.0117500000000001,0.795,4.859999999999999,6.15,4.019999999999999,6.15,,,4.095,4.875,1.0,0.0,0.3449999999999997,0.0,0.0771604938271605,0.0,4.87175,5.64,,,0.0117500000000001,0.765,4.859999999999999,4.875,4.484999999999999,4.875,aws,0.64,7.27,uh,google,,,
197,5022-001055-06-20180725-1234-10,5022-001055-06-20180725-1234,10,/home/prad/datasets/phonation_data/5022-001055-06-20180725-1234-10.wav,phonation,"Say ""aaah""",1.2816,16.3161,vad_analysis,10,10,speech,en-us,5022-001055-06-20180725-1234,10.0,9.42,13.485,3.0,1.0,0.1849999999999993,0.2249999999999996,0.0438328236493372,0.017258883248731,16.066625,16.095,1.3516250000000003,1.32,14.714999999999998,14.775,14.07,14.519999999999998,,,14.625000000000002,9.315,0.0,2.0,0.0,0.3975,0.0,0.0578680203045685,16.051625,16.095,,,1.4266249999999996,1.32,14.625000000000002,14.775,14.625000000000002,13.919999999999998,aws,1.44,21.15,"Oh, a",google,,,
198,5022-001051-10-20181030-1141-10,5022-001051-10-20181030-1141,10,/home/prad/datasets/phonation_data/5022-001051-10-20181030-1141-10.wav,phonation,"Say ""aaah""",0.80509,13.17254,vad_analysis,10,10,speech,en-us,5022-001051-10-20181030-1141,10.0,12.255,12.315,0.0,0.0,0.0,0.0,0.0,0.0,13.104562499999998,13.125,0.8495624999999993,0.81,12.255,12.315,12.255,12.315,,,12.27,8.16,0.0,1.0,0.0,0.3600000000000003,0.0,0.0322981366459627,13.104562499999998,13.05,,,0.8345624999999997,0.975,12.27,12.075,12.27,11.685,aws,0.54,12.35,Uh huh.,google,,,
199,5022-353090-03-20190109-1014-10,5022-353090-03-20190109-1014,10,/home/prad/datasets/phonation_data/5022-353090-03-20190109-1014-10.wav,phonation,"Say ""aaah""",0.05344,18.6504,vad_analysis,10,10,speech,en-us,5022-353090-03-20190109-1014,10.0,4.08,18.435,8.0,0.0,0.49125,0.0,0.2229350441058538,0.0,18.853125,18.525,0.1481250000000002,0.09,18.705,18.435,14.535000000000002,18.435,,,18.78,8.13,0.0,3.0,0.0,0.625,0.0,0.1069387755102038,18.898125,18.51,,,0.118125,0.135,18.78,18.375,18.78,16.410000000000004,aws,0.0,18.75,00!,google,,,
200,5022-034098-37-20181227-1605-10,5022-034098-37-20181227-1605,10,/home/prad/datasets/phonation_data/5022-034098-37-20181227-1605-10.wav,phonation,"Say ""aaah""",1.52824,16.70058,vad_analysis,10,10,speech,en-us,5022-034098-37-20181227-1605,10.0,15.165,3.6149999999999993,0.0,9.0,0.0,1.1966666666666672,0.0,0.6949952785646836,16.685125,17.415,1.5201250000000002,1.53,15.165,15.885,15.165,4.8450000000000015,,,15.165,7.589999999999999,0.0,4.0,0.0,0.9375,0.0,0.2679127725856697,16.685125,15.975,,,1.5201250000000002,1.53,15.165,14.445,15.165,10.575,aws,1.44,16.75,"mhm, Yeah.",google,,,
201,5022-034098-02-20180808-1015-10,5022-034098-02-20180808-1015,10,/home/prad/datasets/phonation_data/5022-034098-02-20180808-1015-10.wav,phonation,"Say ""aaah""",1.43289,29.860440000000004,vad_analysis,10,10,speech,en-us,5022-034098-02-20180808-1015,10.0,11.010000000000002,5.865,7.0,7.0,1.707857142857142,2.775,0.4300106044538702,0.6940615058324499,29.756,29.76,1.4660000000000002,1.47,28.29,28.29000000000001,16.12500000000001,8.654999999999994,,,13.125,7.035000000000001,5.0,9.0,1.7460000000000009,1.6466666666666667,0.3138918345705194,0.5322751322751323,29.756,29.82,,,1.4660000000000002,1.47,28.29,28.35,19.410000000000004,13.26,aws,1.34,29.03,Mm hmm. Oh.,google,,,
202,5022-001036-06-20180822-0610-10,5022-001036-06-20180822-0610,10,/home/prad/datasets/phonation_data/5022-001036-06-20180822-0610-10.wav,phonation,"Say ""aaah""",0.91448,19.53251,vad_analysis,10,10,speech,en-us,5022-001036-06-20180822-0610,10.0,18.585,18.48,0.0,0.0,0.0,0.0,0.0,0.0,19.5185625,19.425,0.9335625000000004,0.945,18.585,18.48,18.585,18.48,,,18.585,13.11,0.0,0.0,0.0,0.0,0.0,0.0,19.5185625,14.07,,,0.9335625000000004,0.96,18.585,13.11,18.585,13.11,aws,0.54,12.36,uh,google,,,
